start,peak,end,flare_class,flux
2019-02-10 15:35:00,2019-02-10 15:47:00,2019-02-10 15:41:00,69,0.0029
2019-02-10 15:36:00,2019-02-10 15:42:00,2019-02-10 15:39:00,47,0.0001
2019-02-10 15:36:00,2019-02-10 15:45:00,2019-02-10 15:41:00,68,0.00026
2019-02-10 15:36:00,2019-02-10 15:42:00,2019-02-10 15:39:00,71,0.00016
2019-02-10 15:37:00,2019-02-10 17:30:00,2019-02-10 16:49:00,X,
2019-02-10 15:37:00,2019-02-10 15:43:00,2019-02-10 15:40:00,B,
2019-02-10 15:37:00,2019-02-10 16:01:00,2019-02-10 15:47:00,16,0.0019
2019-02-10 15:37:00,2019-02-10 15:48:00,2019-02-10 15:43:00,10,0.00049
2019-02-10 15:37:00,2019-02-10 16:00:00,2019-02-10 15:49:00,11,0.0013
2019-02-10 15:37:00,2019-02-10 15:45:00,2019-02-10 15:41:00,B,
2019-02-10 15:38:00,2019-02-10 15:59:00,2019-02-10 15:43:00,18,0.0019
2019-02-10 15:38:00,2019-02-10 15:49:00,2019-02-10 15:44:00,C,
2019-02-10 15:38:00,2019-02-10 15:49:00,2019-02-10 15:44:00,C,
2019-02-10 15:38:00,2019-02-10 15:51:00,2019-02-10 15:44:00,15,0.00093
2019-02-10 15:38:00,2019-02-10 15:56:00,2019-02-10 15:46:00,C,
2019-02-10 15:39:00,2019-02-10 15:48:00,2019-02-10 15:42:00,42,0.00016
2019-02-10 15:39:00,2019-02-10 16:41:00,2019-02-10 16:37:00,C,
2019-02-10 15:39:00,2019-02-10 15:54:00,2019-02-10 15:50:00,C,
2019-02-10 15:39:00,2019-02-10 15:45:00,2019-02-10 15:42:00,16,0.00034
2019-02-10 15:39:00,2019-02-10 15:49:00,2019-02-10 15:47:00,17,0.00065
2019-02-10 15:39:00,2019-02-10 15:52:00,2019-02-10 15:43:00,53,0.00033
2019-02-10 15:39:00,2019-02-10 15:45:00,2019-02-10 15:42:00,11,2.7e-05
2019-02-10 15:39:00,2019-02-10 15:47:00,2019-02-10 15:43:00,10,0.00034
2019-02-10 15:39:00,2019-02-10 15:53:00,2019-02-10 15:48:00,M,
2019-02-10 15:39:00,2019-02-10 15:55:00,2019-02-10 15:44:00,15,0.001
2019-02-10 15:39:00,2019-02-10 15:47:00,2019-02-10 15:44:00,23,7.5e-05
2019-02-10 15:40:00,2019-02-10 16:06:00,2019-02-10 15:57:00,14,0.0019
2019-02-10 15:40:00,2019-02-10 16:41:00,2019-02-10 16:08:00,14,0.00041
2019-02-10 15:40:00,2019-02-10 15:51:00,2019-02-10 15:44:00,47,0.00022
2019-02-10 15:40:00,2019-02-10 15:52:00,2019-02-10 15:49:00,C,
2019-02-10 15:40:00,2019-02-10 16:16:00,2019-02-10 16:10:00,C,
2019-02-10 15:41:00,2019-02-10 15:57:00,2019-02-10 15:51:00,22,0.00016
2019-02-10 15:41:00,2019-02-10 15:52:00,2019-02-10 15:45:00,C,
2019-02-10 15:41:00,2019-02-10 15:47:00,2019-02-10 15:45:00,B,
2019-02-10 15:41:00,2019-02-10 15:56:00,2019-02-10 15:48:00,26,0.0017
2019-02-10 15:41:00,2019-02-10 15:46:00,2019-02-10 15:44:00,24,3.6e-05
2019-02-10 15:42:00,2019-02-10 15:56:00,2019-02-10 15:50:00,11,0.00065
2019-02-10 15:42:00,2019-02-10 15:52:00,2019-02-10 15:48:00,70,0.0003
2019-02-10 15:42:00,2019-02-10 16:02:00,2019-02-10 15:50:00,25,0.002
2019-02-10 15:42:00,2019-02-10 15:48:00,2019-02-10 15:46:00,96,0.0002
2019-02-10 15:42:00,2019-02-10 15:53:00,2019-02-10 15:49:00,44,0.00021
2019-02-10 15:42:00,2019-02-10 16:17:00,2019-02-10 15:50:00,C,
2019-02-10 15:42:00,2019-02-10 15:53:00,2019-02-10 15:48:00,26,0.0013
2019-02-10 15:43:00,2019-02-10 15:48:00,2019-02-10 15:46:00,94,0.00015
2019-02-10 15:43:00,2019-02-10 16:13:00,2019-02-10 15:54:00,C,
2019-02-10 15:43:00,2019-02-10 16:04:00,2019-02-10 15:54:00,24,0.0022
2019-02-10 15:43:00,2019-02-10 15:49:00,2019-02-10 15:46:00,79,0.00017
2019-02-10 15:44:00,2019-02-10 16:14:00,2019-02-10 15:56:00,20,0.0028
2019-02-10 15:44:00,2019-02-10 16:12:00,2019-02-10 16:00:00,81,0.0011
2019-02-10 15:44:00,2019-02-10 15:55:00,2019-02-10 15:47:00,47,0.00022
2019-02-10 15:44:00,2019-02-10 15:50:00,2019-02-10 15:47:00,B,
2019-02-10 15:44:00,2019-02-10 16:01:00,2019-02-10 15:52:00,14,0.0012
2019-02-10 15:44:00,2019-02-10 15:59:00,2019-02-10 15:52:00,10,0.00066
2019-02-10 15:44:00,2019-02-10 16:17:00,2019-02-10 16:03:00,76,0.0013
2019-02-10 15:44:00,2019-02-10 15:50:00,2019-02-10 15:48:00,B,
2019-02-10 15:44:00,2019-02-10 15:58:00,2019-02-10 15:52:00,14,0.0013
2019-02-10 15:45:00,2019-02-10 15:53:00,2019-02-10 15:49:00,20,0.00067
2019-02-10 15:45:00,2019-02-10 15:59:00,2019-02-10 15:52:00,42,0.00026
2019-02-10 15:45:00,2019-02-10 16:00:00,2019-02-10 15:53:00,B,
2019-02-10 15:45:00,2019-02-10 16:01:00,2019-02-10 15:52:00,54,0.00035
2019-02-10 15:45:00,2019-02-10 15:58:00,2019-02-10 15:51:00,83,0.00049
2019-02-10 15:45:00,2019-02-10 15:52:00,2019-02-10 15:50:00,M,
2019-02-10 15:45:00,2019-02-10 16:57:00,2019-02-10 16:33:00,15,0.0061
2019-02-10 15:45:00,2019-02-10 16:06:00,2019-02-10 15:53:00,62,0.00063
2019-02-10 15:46:00,2019-02-10 15:55:00,2019-02-10 15:51:00,B,
2019-02-10 15:46:00,2019-02-10 15:56:00,2019-02-10 15:52:00,38,0.0013
2019-02-10 15:46:00,2019-02-10 15:52:00,2019-02-10 15:49:00,96,0.00021
2019-02-10 15:46:00,2019-02-10 16:02:00,2019-02-10 15:53:00,74,0.00057
2019-02-10 15:46:00,2019-02-10 15:54:00,2019-02-10 15:51:00,65,0.00021
2019-02-10 15:46:00,2019-02-10 15:54:00,2019-02-10 15:50:00,B,
2019-02-10 15:46:00,2019-02-10 16:02:00,2019-02-10 15:54:00,B,
2019-02-10 15:47:00,2019-02-10 16:11:00,2019-02-10 15:53:00,12,0.011
2019-02-10 15:47:00,2019-02-10 15:53:00,2019-02-10 15:50:00,57,0.00012
2019-02-10 15:47:00,2019-02-10 15:53:00,2019-02-10 15:50:00,45,9.9e-05
2019-02-10 15:47:00,2019-02-10 21:33:00,2019-02-10 16:12:00,C,
2019-02-10 15:47:00,2019-02-10 15:59:00,2019-02-10 15:53:00,72,0.00034
2019-02-10 15:47:00,2019-02-10 16:02:00,2019-02-10 15:56:00,66,0.00046
2019-02-10 15:47:00,2019-02-10 15:52:00,2019-02-10 15:50:00,C,
2019-02-10 15:48:00,2019-02-10 15:58:00,2019-02-10 15:52:00,20,0.00088
2019-02-10 15:48:00,2019-02-10 15:57:00,2019-02-10 15:51:00,26,0.00098
2019-02-10 15:48:00,2019-02-10 16:06:00,2019-02-10 16:00:00,88,0.00081
2019-02-10 15:48:00,2019-02-10 15:59:00,2019-02-10 15:52:00,22,0.001
2019-02-10 15:48:00,2019-02-10 16:22:00,2019-02-10 16:07:00,11,0.013
2019-02-10 15:48:00,2019-02-10 16:03:00,2019-02-10 15:53:00,C,
2019-02-10 15:48:00,2019-02-10 15:54:00,2019-02-10 15:51:00,40,9.1e-05
2019-02-10 15:48:00,2019-02-10 16:02:00,2019-02-10 15:55:00,30,0.00018
2019-02-10 15:48:00,2019-02-10 16:04:00,2019-02-10 15:56:00,22,0.0014
2019-02-10 15:48:00,2019-02-10 16:16:00,2019-02-10 16:05:00,X,
2019-02-10 15:48:00,2019-02-10 15:55:00,2019-02-10 15:52:00,C,
2019-02-10 15:48:00,2019-02-10 15:59:00,2019-02-10 15:55:00,55,0.0021
2019-02-10 15:49:00,2019-02-10 16:05:00,2019-02-10 15:55:00,C,
2019-02-10 15:49:00,2019-02-10 16:01:00,2019-02-10 15:58:00,31,0.00016
2019-02-10 15:49:00,2019-02-10 15:56:00,2019-02-10 15:53:00,52,0.0013
2019-02-10 15:49:00,2019-02-10 15:56:00,2019-02-10 15:53:00,C,
2019-02-10 15:49:00,2019-02-10 15:55:00,2019-02-10 15:52:00,18,0.00038
2019-02-10 15:49:00,2019-02-10 16:04:00,2019-02-10 15:54:00,13,0.0009
2019-02-10 15:49:00,2019-02-10 16:44:00,2019-02-10 16:07:00,C,
2019-02-10 15:50:00,2019-02-10 15:59:00,2019-02-10 15:53:00,C,
2019-02-10 15:50:00,2019-02-10 15:55:00,2019-02-10 15:53:00,C,
2019-02-10 15:50:00,2019-02-10 16:04:00,2019-02-10 15:55:00,B,
2019-02-10 15:50:00,2019-02-10 16:03:00,2019-02-10 15:56:00,10,0.00066
2019-02-10 15:50:00,2019-02-10 16:12:00,2019-02-10 15:55:00,85,0.00085
2019-02-10 15:50:00,2019-02-10 15:57:00,2019-02-10 15:53:00,72,0.00019
2019-02-10 15:51:00,2019-02-10 16:02:00,2019-02-10 15:57:00,28,0.00014
2019-02-10 15:51:00,2019-02-10 15:58:00,2019-02-10 15:55:00,57,0.00015
2019-02-10 15:51:00,2019-02-10 15:58:00,2019-02-10 15:54:00,11,0.00026
2019-02-10 15:52:00,2019-02-10 16:03:00,2019-02-10 15:57:00,M,
2019-02-10 15:52:00,2019-02-10 16:10:00,2019-02-10 16:03:00,63,0.004
2019-02-10 15:52:00,2019-02-10 16:15:00,2019-02-10 16:01:00,53,0.00056
2019-02-10 15:52:00,2019-02-10 15:58:00,2019-02-10 15:55:00,C,
2019-02-10 15:52:00,2019-02-10 16:08:00,2019-02-10 16:01:00,13,0.00098
2019-02-10 15:52:00,2019-02-10 16:13:00,2019-02-10 16:03:00,B,
2019-02-10 15:53:00,2019-02-10 16:09:00,2019-02-10 16:00:00,C,
2019-02-10 15:53:00,2019-02-10 16:07:00,2019-02-10 15:59:00,26,0.0016
2019-02-10 15:53:00,2019-02-10 16:16:00,2019-02-10 15:59:00,20,0.0022
2019-02-10 15:53:00,2019-02-10 16:07:00,2019-02-10 15:58:00,62,0.00041
2019-02-10 15:53:00,2019-02-10 16:05:00,2019-02-10 15:59:00,B,
2019-02-10 15:53:00,2019-02-10 16:00:00,2019-02-10 15:56:00,69,0.00018
2019-02-10 15:53:00,2019-02-10 16:00:00,2019-02-10 15:56:00,27,0.00072
2019-02-10 15:53:00,2019-02-10 15:59:00,2019-02-10 15:57:00,B,
2019-02-10 15:53:00,2019-02-10 16:10:00,2019-02-10 16:01:00,79,0.00061
2019-02-10 15:53:00,2019-02-10 16:19:00,2019-02-10 16:02:00,12,0.0014
2019-02-10 15:53:00,2019-02-10 15:58:00,2019-02-10 15:56:00,46,7.6e-05
2019-02-10 15:53:00,2019-02-10 15:59:00,2019-02-10 15:57:00,44,0.00092
2019-02-10 15:54:00,2019-02-10 16:27:00,2019-02-10 16:16:00,C,
2019-02-10 15:54:00,2019-02-10 16:07:00,2019-02-10 16:02:00,C,
2019-02-10 15:54:00,2019-02-10 16:00:00,2019-02-10 15:57:00,65,0.00015
2019-02-10 15:54:00,2019-02-10 15:59:00,2019-02-10 15:57:00,14,2.3e-05
2019-02-10 15:54:00,2019-02-10 15:59:00,2019-02-10 15:57:00,74,0.00011
2019-02-10 15:55:00,2019-02-10 16:04:00,2019-02-10 15:59:00,C,
2019-02-10 15:55:00,2019-02-10 16:02:00,2019-02-10 16:00:00,43,0.00011
2019-02-10 15:55:00,2019-02-10 16:07:00,2019-02-10 16:01:00,71,0.00038
2019-02-10 15:55:00,2019-02-10 16:05:00,2019-02-10 16:00:00,11,0.0005
2019-02-10 15:55:00,2019-02-10 16:04:00,2019-02-10 16:00:00,C,
2019-02-10 15:55:00,2019-02-10 16:09:00,2019-02-10 16:05:00,27,0.0013
2019-02-10 15:55:00,2019-02-10 16:06:00,2019-02-10 16:02:00,C,
2019-02-10 15:56:00,2019-02-10 16:01:00,2019-02-10 15:59:00,C,
2019-02-10 15:56:00,2019-02-10 16:09:00,2019-02-10 16:03:00,65,0.00036
2019-02-10 15:56:00,2019-02-10 16:11:00,2019-02-10 16:01:00,C,
2019-02-10 15:56:00,2019-02-10 16:07:00,2019-02-10 16:00:00,80,0.00039
2019-02-10 15:56:00,2019-02-10 16:07:00,2019-02-10 16:00:00,94,0.00047
2019-02-10 15:56:00,2019-02-10 16:20:00,2019-02-10 16:09:00,48,0.0044
2019-02-10 15:56:00,2019-02-10 16:06:00,2019-02-10 16:02:00,97,0.0004
2019-02-10 15:57:00,2019-02-10 16:15:00,2019-02-10 16:01:00,39,0.00034
2019-02-10 15:57:00,2019-02-10 16:14:00,2019-02-10 16:06:00,18,0.0014
2019-02-10 15:57:00,2019-02-10 16:06:00,2019-02-10 16:02:00,C,
2019-02-10 15:57:00,2019-02-10 16:08:00,2019-02-10 16:04:00,32,0.00015
2019-02-10 15:57:00,2019-02-10 16:05:00,2019-02-10 16:01:00,C,
2019-02-10 15:57:00,2019-02-10 16:10:00,2019-02-10 16:03:00,65,0.00037
2019-02-10 15:57:00,2019-02-10 16:12:00,2019-02-10 16:01:00,B,
2019-02-10 15:58:00,2019-02-10 16:30:00,2019-02-10 16:17:00,25,0.0035
2019-02-10 15:58:00,2019-02-10 16:08:00,2019-02-10 16:02:00,42,0.00019
2019-02-10 15:58:00,2019-02-10 16:15:00,2019-02-10 16:06:00,13,0.001
2019-02-10 15:58:00,2019-02-10 16:03:00,2019-02-10 16:01:00,13,0.00022
2019-02-10 15:58:00,2019-02-10 16:03:00,2019-02-10 16:01:00,45,7.4e-05
2019-02-10 15:59:00,2019-02-10 16:04:00,2019-02-10 16:02:00,99,0.00015
2019-02-10 15:59:00,2019-02-10 16:13:00,2019-02-10 16:04:00,39,0.00024
2019-02-10 15:59:00,2019-02-10 16:18:00,2019-02-10 16:05:00,C,
2019-02-10 15:59:00,2019-02-10 16:12:00,2019-02-10 16:04:00,C,
2019-02-10 15:59:00,2019-02-10 16:05:00,2019-02-10 16:02:00,90,0.00034
2019-02-10 15:59:00,2019-02-10 16:08:00,2019-02-10 16:04:00,B,
2019-02-10 16:00:00,2019-02-10 16:06:00,2019-02-10 16:03:00,C,
2019-02-10 16:00:00,2019-02-10 16:43:00,2019-02-10 16:27:00,40,0.00086
2019-02-10 16:00:00,2019-02-10 16:09:00,2019-02-10 16:05:00,97,0.00035
2019-02-10 16:00:00,2019-02-10 16:22:00,2019-02-10 16:06:00,27,0.0033
2019-02-10 16:01:00,2019-02-10 16:07:00,2019-02-10 16:04:00,14,0.00031
2019-02-10 16:01:00,2019-02-10 16:10:00,2019-02-10 16:07:00,30,9.6e-05
2019-02-10 16:01:00,2019-02-10 16:13:00,2019-02-10 16:09:00,C,
2019-02-10 16:01:00,2019-02-10 16:10:00,2019-02-10 16:06:00,73,0.00026
2019-02-10 16:01:00,2019-02-10 17:37:00,2019-02-10 16:42:00,42,0.002
2019-02-10 16:01:00,2019-02-10 16:08:00,2019-02-10 16:06:00,81,0.00021
2019-02-10 16:01:00,2019-02-10 16:10:00,2019-02-10 16:05:00,C,
2019-02-10 16:01:00,2019-02-10 17:42:00,2019-02-10 17:32:00,C,
2019-02-10 16:01:00,2019-02-10 16:12:00,2019-02-10 16:06:00,15,0.00076
2019-02-10 16:01:00,2019-02-10 16:13:00,2019-02-10 16:06:00,20,0.00011
2019-02-10 16:02:00,2019-02-10 16:09:00,2019-02-10 16:07:00,M,
2019-02-10 16:02:00,2019-02-10 16:29:00,2019-02-10 16:12:00,C,
2019-02-10 16:02:00,2019-02-10 16:17:00,2019-02-10 16:09:00,22,0.0013
2019-02-10 16:02:00,2019-02-10 16:09:00,2019-02-10 16:07:00,16,0.00037
2019-02-10 16:02:00,2019-02-10 16:22:00,2019-02-10 16:19:00,47,0.0041
2019-02-10 16:02:00,2019-02-10 16:10:00,2019-02-10 16:06:00,15,0.00051
2019-02-10 16:02:00,2019-02-10 16:11:00,2019-02-10 16:07:00,11,0.00043
2019-02-10 16:02:00,2019-02-10 16:13:00,2019-02-10 16:08:00,74,0.00036
2019-02-10 16:03:00,2019-02-10 16:25:00,2019-02-10 16:11:00,10,0.0013
2019-02-10 16:03:00,2019-02-10 16:53:00,2019-02-10 16:37:00,15,0.0036
2019-02-10 16:03:00,2019-02-10 16:08:00,2019-02-10 16:06:00,B,
2019-02-10 16:03:00,2019-02-10 16:14:00,2019-02-10 16:07:00,C,
2019-02-10 16:03:00,2019-02-10 16:25:00,2019-02-10 16:10:00,31,0.003
2019-02-10 16:03:00,2019-02-10 16:16:00,2019-02-10 16:11:00,22,0.00095
2019-02-10 16:04:00,2019-02-10 16:10:00,2019-02-10 16:07:00,11,0.00024
2019-02-10 16:04:00,2019-02-10 16:19:00,2019-02-10 16:12:00,58,0.00036
2019-02-10 16:04:00,2019-02-10 16:17:00,2019-02-10 16:09:00,53,0.00031
2019-02-10 16:04:00,2019-02-10 16:35:00,2019-02-10 16:23:00,25,0.0042
2019-02-10 16:04:00,2019-02-10 16:13:00,2019-02-10 16:10:00,C,
2019-02-10 16:04:00,2019-02-10 16:09:00,2019-02-10 16:06:00,20,0.0007
2019-02-10 16:04:00,2019-02-10 16:50:00,2019-02-10 16:27:00,18,0.0048
2019-02-10 16:04:00,2019-02-10 16:11:00,2019-02-10 16:07:00,62,0.00017
2019-02-10 16:05:00,2019-02-10 16:15:00,2019-02-10 16:11:00,15,0.00052
2019-02-10 16:05:00,2019-02-10 16:22:00,2019-02-10 16:12:00,21,0.0016
2019-02-10 16:05:00,2019-02-10 16:15:00,2019-02-10 16:10:00,35,0.0013
2019-02-10 16:05:00,2019-02-10 16:49:00,2019-02-10 16:27:00,C,
2019-02-10 16:05:00,2019-02-10 16:41:00,2019-02-10 16:27:00,35,0.00059
2019-02-10 16:05:00,2019-02-10 16:22:00,2019-02-10 16:15:00,48,0.0039
2019-02-10 16:05:00,2019-02-10 16:12:00,2019-02-10 16:09:00,51,0.0014
2019-02-10 16:05:00,2019-02-10 16:22:00,2019-02-10 16:13:00,93,0.00076
2019-02-10 16:06:00,2019-02-10 16:30:00,2019-02-10 16:21:00,11,0.00014
2019-02-10 16:06:00,2019-02-10 16:38:00,2019-02-10 16:25:00,41,0.00071
2019-02-10 16:06:00,2019-02-10 16:24:00,2019-02-10 16:12:00,51,0.00043
2019-02-10 16:07:00,2019-02-10 16:13:00,2019-02-10 16:10:00,10,2.1e-05
2019-02-10 16:07:00,2019-02-10 16:22:00,2019-02-10 16:14:00,17,0.00096
2019-02-10 16:07:00,2019-02-10 16:12:00,2019-02-10 16:10:00,51,8.3e-05
2019-02-10 16:07:00,2019-02-10 16:44:00,2019-02-10 16:22:00,C,
2019-02-10 16:07:00,2019-02-10 16:15:00,2019-02-10 16:11:00,90,0.00029
2019-02-10 16:07:00,2019-02-10 16:17:00,2019-02-10 16:11:00,C,
2019-02-10 16:07:00,2019-02-10 16:15:00,2019-02-10 16:12:00,M,
2019-02-10 16:07:00,2019-02-10 16:19:00,2019-02-10 16:13:00,C,
2019-02-10 16:08:00,2019-02-10 16:16:00,2019-02-10 16:12:00,94,0.00031
2019-02-10 16:08:00,2019-02-10 16:15:00,2019-02-10 16:11:00,C,
2019-02-10 16:08:00,2019-02-10 16:15:00,2019-02-10 16:12:00,C,
2019-02-10 16:08:00,2019-02-10 16:19:00,2019-02-10 16:14:00,16,0.00078
2019-02-10 16:08:00,2019-02-10 16:17:00,2019-02-10 16:12:00,38,0.00013
2019-02-10 16:08:00,2019-02-10 16:16:00,2019-02-10 16:12:00,60,0.0002
2019-02-10 16:09:00,2019-02-10 16:27:00,2019-02-10 16:18:00,17,0.0014
2019-02-10 16:09:00,2019-02-10 16:19:00,2019-02-10 16:14:00,18,7.7e-05
2019-02-10 16:09:00,2019-02-10 16:20:00,2019-02-10 16:15:00,32,0.0013
2019-02-10 16:09:00,2019-02-10 16:21:00,2019-02-10 16:17:00,C,
2019-02-10 16:09:00,2019-02-10 16:46:00,2019-02-10 16:33:00,59,0.0011
2019-02-10 16:09:00,2019-02-10 16:20:00,2019-02-10 16:14:00,24,0.00011
2019-02-10 16:09:00,2019-02-10 16:21:00,2019-02-10 16:16:00,16,0.00069
2019-02-10 16:09:00,2019-02-10 16:18:00,2019-02-10 16:13:00,11,0.00044
2019-02-10 16:10:00,2019-02-10 16:28:00,2019-02-10 16:21:00,C,
2019-02-10 16:10:00,2019-02-10 16:23:00,2019-02-10 16:17:00,B,
2019-02-10 16:10:00,2019-02-10 16:26:00,2019-02-10 16:21:00,23,0.0014
2019-02-10 16:10:00,2019-02-10 16:15:00,2019-02-10 16:13:00,85,0.00014
2019-02-10 16:10:00,2019-02-10 16:27:00,2019-02-10 16:16:00,59,0.00046
2019-02-10 16:11:00,2019-02-10 16:17:00,2019-02-10 16:14:00,68,0.00015
2019-02-10 16:11:00,2019-02-10 16:20:00,2019-02-10 16:16:00,14,0.00053
2019-02-10 16:11:00,2019-02-10 16:29:00,2019-02-10 16:18:00,40,0.00032
2019-02-10 16:11:00,2019-02-10 17:42:00,2019-02-10 17:34:00,C,
2019-02-10 16:11:00,2019-02-10 16:19:00,2019-02-10 16:15:00,10,0.00034
2019-02-10 16:11:00,2019-02-10 17:06:00,2019-02-10 16:51:00,29,0.0063
2019-02-10 16:11:00,2019-02-10 16:29:00,2019-02-10 16:22:00,X,
2019-02-10 16:12:00,2019-02-10 16:39:00,2019-02-10 16:27:00,C,
2019-02-10 16:12:00,2019-02-10 16:33:00,2019-02-10 16:24:00,15,0.0016
2019-02-10 16:12:00,2019-02-10 16:26:00,2019-02-10 16:17:00,20,0.0013
2019-02-10 16:13:00,2019-02-10 16:38:00,2019-02-10 16:17:00,42,0.00052
2019-02-10 16:13:00,2019-02-10 16:30:00,2019-02-10 16:18:00,72,0.00058
2019-02-10 16:13:00,2019-02-10 16:19:00,2019-02-10 16:17:00,56,0.00011
2019-02-10 16:13:00,2019-02-10 16:20:00,2019-02-10 16:16:00,23,0.00065
2019-02-10 16:14:00,2019-02-10 16:23:00,2019-02-10 16:20:00,11,0.00041
2019-02-10 16:14:00,2019-02-10 16:22:00,2019-02-10 16:19:00,18,5.7e-05
2019-02-10 16:14:00,2019-02-10 16:23:00,2019-02-10 16:18:00,C,
2019-02-10 16:14:00,2019-02-10 16:35:00,2019-02-10 16:23:00,12,0.0014
2019-02-10 16:14:00,2019-02-10 16:19:00,2019-02-10 16:17:00,54,7.9e-05
2019-02-10 16:14:00,2019-02-10 16:20:00,2019-02-10 16:17:00,19,0.00042
2019-02-10 16:14:00,2019-02-10 16:37:00,2019-02-10 16:28:00,31,0.0028
2019-02-10 16:14:00,2019-02-10 16:34:00,2019-02-10 16:21:00,28,0.0027
2019-02-10 16:14:00,2019-02-10 16:25:00,2019-02-10 16:20:00,C,
2019-02-10 16:14:00,2019-02-10 16:48:00,2019-02-10 16:27:00,16,0.0032
2019-02-10 16:14:00,2019-02-10 16:17:00,2019-02-10 16:15:00,11,0.00025
2019-02-10 16:15:00,2019-02-10 16:22:00,2019-02-10 16:19:00,29,8e-05
2019-02-10 16:15:00,2019-02-10 16:34:00,2019-02-10 16:29:00,C,
2019-02-10 16:15:00,2019-02-10 16:25:00,2019-02-10 16:20:00,C,
2019-02-10 16:16:00,2019-02-10 16:24:00,2019-02-10 16:20:00,B,
2019-02-10 16:16:00,2019-02-10 16:48:00,2019-02-10 16:26:00,42,0.006
2019-02-10 16:16:00,2019-02-10 16:34:00,2019-02-10 16:26:00,15,0.0085
2019-02-10 16:16:00,2019-02-10 16:45:00,2019-02-10 16:31:00,26,0.0032
2019-02-10 16:16:00,2019-02-10 16:25:00,2019-02-10 16:21:00,66,0.00021
2019-02-10 16:16:00,2019-02-10 16:37:00,2019-02-10 16:25:00,C,
2019-02-10 16:16:00,2019-02-10 16:32:00,2019-02-10 16:23:00,19,0.0013
2019-02-10 16:16:00,2019-02-10 16:27:00,2019-02-10 16:21:00,62,0.00031
2019-02-10 16:16:00,2019-02-10 16:24:00,2019-02-10 16:20:00,89,0.00028
2019-02-10 16:16:00,2019-02-10 16:32:00,2019-02-10 16:24:00,C,
2019-02-10 16:16:00,2019-02-10 16:22:00,2019-02-10 16:20:00,56,0.0001
2019-02-10 16:16:00,2019-02-10 16:26:00,2019-02-10 16:22:00,C,
2019-02-10 16:17:00,2019-02-10 16:41:00,2019-02-10 16:31:00,C,
2019-02-10 16:17:00,2019-02-10 16:22:00,2019-02-10 16:20:00,12,2.1e-05
2019-02-10 16:17:00,2019-02-10 16:27:00,2019-02-10 16:23:00,11,0.00067
2019-02-10 16:17:00,2019-02-10 16:28:00,2019-02-10 16:22:00,25,0.0012
2019-02-10 16:17:00,2019-02-10 16:54:00,2019-02-10 16:44:00,54,0.0053
2019-02-10 16:17:00,2019-02-10 16:24:00,2019-02-10 16:21:00,B,
2019-02-10 16:17:00,2019-02-10 16:51:00,2019-02-10 16:27:00,C,
2019-02-10 16:17:00,2019-02-10 16:43:00,2019-02-10 16:33:00,C,
2019-02-10 16:18:00,2019-02-10 16:24:00,2019-02-10 16:22:00,54,0.00012
2019-02-10 16:18:00,2019-02-10 16:41:00,2019-02-10 16:26:00,30,0.0032
2019-02-10 16:18:00,2019-02-10 16:24:00,2019-02-10 16:19:00,66,0.00025
2019-02-10 16:18:00,2019-02-10 16:26:00,2019-02-10 16:23:00,62,0.0002
2019-02-10 16:18:00,2019-02-10 16:42:00,2019-02-10 16:31:00,76,0.0086
2019-02-10 16:18:00,2019-02-10 16:37:00,2019-02-10 16:30:00,C,
2019-02-10 16:18:00,2019-02-10 16:37:00,2019-02-10 16:26:00,14,0.0014
2019-02-10 16:19:00,2019-02-10 16:25:00,2019-02-10 16:22:00,47,9.8e-05
2019-02-10 16:19:00,2019-02-10 16:21:00,2019-02-10 16:20:00,C,
2019-02-10 16:19:00,2019-02-10 16:34:00,2019-02-10 16:27:00,86,0.00053
2019-02-10 16:19:00,2019-02-10 16:26:00,2019-02-10 16:23:00,C,
2019-02-10 16:19:00,2019-02-10 16:25:00,2019-02-10 16:22:00,C,
2019-02-10 16:19:00,2019-02-10 16:24:00,2019-02-10 16:22:00,13,0.00022
2019-02-10 16:19:00,2019-02-10 16:26:00,2019-02-10 16:22:00,C,
2019-02-10 16:20:00,2019-02-10 16:52:00,2019-02-10 16:34:00,10,0.0016
2019-02-10 16:20:00,2019-02-10 16:30:00,2019-02-10 16:26:00,C,
2019-02-10 16:20:00,2019-02-10 16:33:00,2019-02-10 16:29:00,17,0.00011
2019-02-10 16:20:00,2019-02-10 16:25:00,2019-02-10 16:23:00,C,
2019-02-10 16:21:00,2019-02-10 16:52:00,2019-02-10 16:34:00,27,0.00042
2019-02-10 16:21:00,2019-02-10 16:27:00,2019-02-10 16:25:00,B,
2019-02-10 16:21:00,2019-02-10 16:29:00,2019-02-10 16:26:00,60,0.0016
2019-02-10 16:21:00,2019-02-10 16:43:00,2019-02-10 16:29:00,15,0.0019
2019-02-10 16:21:00,2019-02-10 16:31:00,2019-02-10 16:25:00,52,0.0023
2019-02-10 16:21:00,2019-02-10 16:40:00,2019-02-10 16:34:00,44,0.00044
2019-02-10 16:21:00,2019-02-10 16:26:00,2019-02-10 16:24:00,10,0.00018
2019-02-10 16:21:00,2019-02-10 16:55:00,2019-02-10 16:46:00,C,
2019-02-10 16:21:00,2019-02-10 16:45:00,2019-02-10 16:27:00,39,0.00045
2019-02-10 16:22:00,2019-02-10 16:50:00,2019-02-10 16:44:00,15,0.0022
